Component ID,Page URL,Page,Section title,Type,Source,View,Stored fetch mode,readyToLoad,Resolved behaviour,Fix category,Recommended fix,Status,Assigned to,Date fixed,Notes
2385038,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,Built Environment,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385055,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,Actions,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385070,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Hazard of Concern,Card,Hazards_of_Concern,1473471,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385044,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,Natural Environment,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385048,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,Strategies,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385049,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,Measures Inventory,Spreadsheet,Mitigation_Measures,1155800,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385050,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,Capabilities,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385068,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Overview,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385069,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,(untitled Card),Card,src 870,1648,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385071,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Modeled RIsk,Card,src 1508,1982,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385120,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Strategies,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385121,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Measures Inventory,Spreadsheet,Mitigation_Measures,1155800,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385122,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Capabilities,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385127,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Actions,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385076,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,General Vulnerability,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385077,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,(untitled Card),Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385078,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Potential Impacts,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385079,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,(untitled Spreadsheet),Spreadsheet,R_and_V_Matrix,1160864,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385080,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Historic Occurrences,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385082,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Total Events and Losses in $: Declared Disasters and Non-Declared Events,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385083,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,(untitled Graph),Graph,src 870,1648,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385091,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Presidential Disaster Declarations,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385092,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,(untitled Card),Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385093,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,(untitled Spreadsheet),Spreadsheet,src 870,1648,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385096,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Other Hazard Events,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385107,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Modeled Risk,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385108,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,(untitled Card),Card,src 1508,1982,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385110,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Built Environment,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385113,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,People and Communities,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2385116,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,Natural Environment,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335941,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,(untitled Card),Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335942,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,Community Rating System,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335930,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,Overview,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335933,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,Open Space Summary,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335937,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,Open Space Parcel Statistics,Spreadsheet,src 423,2268,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335940,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,Buyouts/ Acquisitions,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335947,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,(untitled Card),Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335948,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,Water and Air,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335955,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,Wildlife,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335958,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,Forestry,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335961,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,Vulnerability,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335962,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,Hazard Impacts to the Natural Environment,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2335963,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,Potential Impacts Table,Spreadsheet,R_and_V_Matrix,1068985,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
