Fix ID,Type,Type name,Tier,Fix category,Page URL,Page,Page ID,Section title,Draft section ID,Component kind,Config shape,Source,Current tags,What is wrong,Recommended fix,Status,Assigned to,Date fixed,User Relevance,User Notes,Notes
QA2-480,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545591,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-481,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545592,Card,v2,NRI Counties - Hazard Normalized,,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-482,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545593,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-483,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545604,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-484,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545605,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-485,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545610,Graph,v2,AVAIL - Fusion Events V2,S3-a2,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-486,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545613,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-487,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545616,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-488,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545620,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-489,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545628,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-490,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),1545715,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-491,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),1545716,Card,v2,NRI Counties - Hazard Normalized,,"source id 1508 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-492,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),1545717,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-493,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),1545728,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-494,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),1545729,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
QA2-495,9,Bound to a source that does not resolve,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),1545734,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no snapshot or column check can be run against it","Identify the source (most are probably DaMa-side, outside this app's tables) so these components can be assessed at all.",Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Not evidence of a defect - evidence that this report cannot see them.
