Logical key,Domain,Page,Page URL,Section title,Component kind,Hidden from view,Section ID (county_template),Link (county_template),Section ID (schenectady_draft_test),Link (schenectady_draft_test),Section ID (nassautest),Link (nassautest),trackingId,Source,Config shape,Data fetch mode,Tags,Geoid filters,Other filters,Meta freshness,County-authored,County-specific text type,Authored text status,Dataset text differs,Match tier,Deviation count,Deviations across patterns,Verdict,Status,Assigned to,Notes
auth_test_page#0|lexical,schenectady_draft_test,auth_test_page,/edit/auth_test_page,(untitled),lexical,no,,,2436893,https://schenectady_draft_test.devmny.org/edit/auth_test_page#2436893,,,989ef269-2824-499b-8c4d-4beb6bf2d19c,,,not set,,,,,FALSE,,present,,unmatched - one pattern only,,,not in every pattern,,,
5d798134-5ead-487a-82c7-61552c16f0bd|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Graph,no,1545728,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1545728,2441168,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441168,2424510,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424510,5d798134-5ead-487a-82c7-61552c16f0bd,AVAIL - Fusion Events V2,v1,not set,B1-d,"substring(geoid, 1, 2) as state=36 ; geoid[page:geoid]=36105","coalesce(fema_incident_type, nri_category) as fusion_category[page:hazards]=lightning ; EXTRACT(YEAR from coalesce(swd_begin_date, fema_incident_begin_date)) as fusion_year=""1996""",unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
e0bd653d-ee80-4f64-9d0c-01f158f2d0b4|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,no,1545729,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1545729,2441248,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441248,2421519,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2421519,e0bd653d-ee80-4f64-9d0c-01f158f2d0b4,AVAIL - Fusion Events V2,v2,not set,B1-d,"substring(geoid, 1, 2) as state=36 ; geoid[page:geoid]=36105","coalesce(fema_incident_type, nri_category) as fusion_category[page:hazards]=lightning ; EXTRACT(YEAR from coalesce(swd_begin_date, fema_incident_begin_date)) as fusion_year=""1996""",unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
dd7b9f34-9244-4aee-8cf5-a55770b3c383|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,no,1546169,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1546169,2437611,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2437611,2424805,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424805,dd7b9f34-9244-4aee-8cf5-a55770b3c383,LHMP_IA,v2,not set,B1-d,,component_name=Primary and Secondary Hazard Categories ; hazards[page:hazards2]=Wind ; page=Hazard Template ; section=Historic Occurrences ; top_nav_section=Local Risk,current,FALSE,,none,no,A - trackingId + page,1,permissions,lag - propagate from template,,,
ef8f4514-4cd6-4d3a-a402-7318739a426a|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,no,1997027,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1997027,2437227,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2437227,2424938,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424938,ef8f4514-4cd6-4d3a-a402-7318739a426a,LHMP_IA,v1,not set,DEVIATION,,top_nav_section=Local Risk ; page=Hazard Template ; section=Historic Occurrences ; component_name=Presidential Disaster Declarations Annotation Card,current,FALSE,,none,no,A - trackingId + page,1,tags,lag - propagate from template,,,
640f61a5-08a0-40e4-8324-d4d065bd6e03|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Spreadsheet,no,1546178,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1546178,2437636,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2437636,2423185,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2423185,640f61a5-08a0-40e4-8324-d4d065bd6e03,AVAIL - Fusion Events V2,v1,not set,DEVIATION,"substring(geoid,1,5) AS county[page:geoid]=36105","disaster_number=Non-Declared ; coalesce(fema_incident_type, nri_category) as fusion_category[page:hazards]=wind ; EXTRACT(YEAR from coalesce(swd_begin_date, fema_incident_begin_date)) as fusion_year=""1996""",unknown source,FALSE,,none,no,A - trackingId + page,1,tags,lag - propagate from template,,,
99605c03-8a3c-45d7-9fa9-9896c8862b71|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,yes,1694753,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1694753,2437303,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2437303,2424940,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424940,99605c03-8a3c-45d7-9fa9-9896c8862b71,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
f9007ce9-6ec1-4dc6-9341-61606e78e8bf|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Spreadsheet,no,1545744,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1545744,2441263,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441263,2422563,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2422563,f9007ce9-6ec1-4dc6-9341-61606e78e8bf,AVAIL - Fusion Events V2,v2,not set,B1-d,"substring(geoid,1,5) AS county[page:geoid]=36105","coalesce(fema_incident_type, nri_category) as fusion_category[page:hazards]=lightning ; case when disaster_number = 'Non-Declared' then 'Non-Declared' else 'Declared' end as fusion_disaster_category=Non-Declared",unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
e9ebad99-ace4-449d-bfb4-87bfa62708ba|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,yes,1694755,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1694755,2437328,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2437328,2424957,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424957,e9ebad99-ace4-449d-bfb4-87bfa62708ba,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
c6a74e70-f7a6-496a-b6ae-984632263b46|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,yes,1694757,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1694757,2441519,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441519,2424914,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424914,c6a74e70-f7a6-496a-b6ae-984632263b46,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
cd53270c-448a-415d-9ac7-82da4e3b41b0|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,yes,1546186,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1546186,2444712,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2444712,2424832,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424832,cd53270c-448a-415d-9ac7-82da4e3b41b0,LHMP_IA,v2,not set,,,component_name=Hazards of Concern Annotation Card ; page=Annotation Card ; top_nav_section=Internally Sourced Data,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
6fcf9cec-e97b-4f36-b780-42bc31b8ed14|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,yes,1694759,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1694759,2437287,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2437287,2424891,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424891,6fcf9cec-e97b-4f36-b780-42bc31b8ed14,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
b11239ee-eec3-4e89-ad22-7ecb42c7726b|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,no,1545876,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1545876,2441467,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441467,2424811,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424811,b11239ee-eec3-4e89-ad22-7ecb42c7726b,NRI Counties - Hazard Normalized,v1,not set,B2-b,,stcofips[page:geoid]=36105 ; hazard[page:hazards]=tornado,unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
07a83562-131c-4a65-ad4e-bd26313f8459|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,yes,1694761,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1694761,2441508,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441508,2424941,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424941,07a83562-131c-4a65-ad4e-bd26313f8459,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
91aac74f-886a-4767-a8d8-ad1cdffaf400|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,yes,1694763,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1694763,2436441,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2436441,2424962,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424962,91aac74f-886a-4767-a8d8-ad1cdffaf400,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
f7e487ce-642c-4eee-a322-0cd885549bb6|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,yes,1694765,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1694765,2437332,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2437332,2424934,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424934,f7e487ce-642c-4eee-a322-0cd885549bb6,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
dc02a187-ad1b-417d-86bc-6736b0989703|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,yes,1694767,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1694767,2441532,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441532,2424976,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424976,dc02a187-ad1b-417d-86bc-6736b0989703,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
7b47cfb4-dbfd-4990-9a62-6003956bc2e2|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,yes,1546203,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1546203,2436133,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2436133,2424830,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424830,7b47cfb4-dbfd-4990-9a62-6003956bc2e2,LHMP_IA,v2,not set,,,component_name=Capabilities Annotation Card ; page=Annotation Card ; top_nav_section=Internally Sourced Data,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
f152af29-7d6d-4d0e-b0c6-9ccf72ed918a|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,yes,1694769,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1694769,2436417,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2436417,2424969,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424969,f152af29-7d6d-4d0e-b0c6-9ccf72ed918a,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
4156798b-5583-420a-a7bb-e6ae7bbf8b1d|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,no,2179731,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#2179731,2438730,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2438730,2422690,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2422690,4156798b-5583-420a-a7bb-e6ae7bbf8b1d,Actions_Revised,v2,force,"C4-a,C4-b",county_geoid[page:geoid]=36105,"action_name= ; county= ; jurisdiction= ; source_id=Local ; primary_hazard_type[page:hazards2]=Wind ; secondary_hazard_type[page:hazards2]=Wind ; tertiary_hazard_type[page:hazards2]=Wind ; implementation_status=Discontinued/Paused/NA ; description_of_the_problem_problem_statement="""" ; description_of_the_solution_action_description=""""",behind (147 of 160),FALSE,,none,no,A - trackingId + page,1,column set,lag - propagate from template,,,
eaea3217-67c6-401c-aaf3-392b9173b5c7|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Card,yes,1546209,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1546209,2444792,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2444792,2423209,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2423209,eaea3217-67c6-401c-aaf3-392b9173b5c7,LHMP_IA,v2,not set,,,component_name=Actions Annotation Card ; page=Annotation Card ; top_nav_section=Internally Sourced Data,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
a0d36462-5c6a-4dd9-a6e8-c1e6d82b5c53|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,yes,1694771,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1694771,2441523,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2441523,2424950,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2424950,a0d36462-5c6a-4dd9-a6e8-c1e6d82b5c53,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
262ff353-28e5-4661-b86f-67fffd753c7b|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Header: MNY Data,no,1546212,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1546212,2438287,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2438287,2420585,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2420585,262ff353-28e5-4661-b86f-67fffd753c7b,,v1,not set,,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
9a1a6cc2-9078-4e48-9076-3b0caf39f459|the_risk/natural_hazards/wind,all,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Footer: MNY Footer,no,1673736,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#1673736,2438536,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2438536,2423456,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2423456,9a1a6cc2-9078-4e48-9076-3b0caf39f459,,v1,not set,,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
the_risk/natural_hazards/wind#37|Spreadsheet,county_template,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Spreadsheet,no,2383792,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#2383792,,,,,3b82e69f-9f4e-4921-9d74-a1fecfc12415,Hazards_of_Concern,v2,force,"B2-a,B2-b",geoid_county[page:geoid]=36105 ; geoid_juris=,hazard[page:hazards]=Wind ; hazard_of_concern=,current,FALSE,,none,,unmatched - one pattern only,,,not in every pattern,,,
the_risk/natural_hazards/wind#56|Spreadsheet,county_template,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Spreadsheet,no,2385066,https://county_template.devmny.org/edit/the_risk/natural_hazards/wind#2385066,,,,,b8fb918b-7bb2-4b3d-bcd3-766f8b45e62d,Capabilities_Catalogue,v2,force,C1-a,geoid_county[page:geoid]=36105,"primary_hazard_type[page:hazards2]=Wind ; secondary_hazard_type[page:hazards2]=Wind ; tertiary_hazard_type[page:hazards2]=Wind ; to_jsonb( array_remove (array [ case when data->>'avalanche' is not null and data->>'avalanche' != '' then 'avalanche' end, case when data->>'coastal_hazards' is not null and data->>'coastal_hazards' != '' then 'coastal hazards' end, case when data->>'extreme_cold' is not null and data->>'extreme_cold' != '' then 'extreme cold' end, case when data->>'drought' is not null and data->>'drought' != '' then 'drought' end, case when data->>'earthquake' is not null and data->>'earthquake' != '' then 'earthquake' end, case when data->>'flooding' is not null and data->>'flooding' != '' then 'flooding' end, case when data->>'hail' is not null and data->>'hail' != '' then 'hail' end, case when data->>'extreme_heat' is not null and data->>'extreme_heat' != '' then 'extreme heat' end, case when data->>'hurricane' is not null and data->>'hurricane' != '' then 'hurricane' end, case when data->>'ice_storm' is not null and data->>'ice_storm' != '' then 'ice storm' end, case when data->>'landslide' is not null and data->>'landslide' != '' then 'landslide' end, case when data->>'lightning' is not null and data->>'lightning' != '' then 'lightning' end, case when data->>'snowstorm' is not null and data->>'snowstorm' != '' then 'snowstorm' end, case when data->>'tornado' is not null and data->>'tornado' != '' then 'tornado' end, case when data->>'tsunami_seiche' is not null and data->>'tsunami_seiche' != '' then 'tsunami/seiche' end, case when data->>'wildfire' is not null and data->>'wildfire' != '' then 'wildfire' end, case when data->>'wind' is not null and data->>'wind' != '' then 'wind' end, case when data->>'most_or_all_formal_hazards' is not null and data->>'most_or_all_formal_hazards' != '' then 'most or all formal hazards' end ], null) )::text as hazards_json[page:hazards2]=Wind",current,FALSE,,none,,unmatched - one pattern only,,,not in every pattern,,,
the_risk/natural_hazards/wind#20|lexical,schenectady_draft_test + nassautest,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),lexical,no,,,2438029,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2438029,2421049,https://nassautest.devmny.org/edit/the_risk/natural_hazards/wind#2421049,ad66ba54-d4dd-4a1f-9b36-c4fec7e38d67,,,not set,,,,,FALSE,,none,no,B - position + kind + source,0,,not in every pattern,,,
the_risk/natural_hazards/wind#22|Graph,schenectady_draft_test,the_risk/natural_hazards/wind,/edit/the_risk/natural_hazards/wind,(untitled),Graph,no,,,2437672,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/wind#2437672,,,d757d20c-1538-4be1-8fea-0dd5e6417931,AVAIL - Fusion Events V2,v2,not set,B1-d,"substring(geoid, 1, 2) as state=36 ; geoid[page:geoid]=36105","coalesce(fema_incident_type, nri_category) as fusion_category[page:hazards]=wind ; EXTRACT(YEAR from swd_begin_date) as year_of_event=""1996""",unknown source,FALSE,,none,,unmatched - one pattern only,,,not in every pattern,,,
