Fix ID,Disposition,Class,Class name,Tier,Fix category,Page URL,Page,Page ID,Section title,Draft section ID,Component kind,Config shape,Source,Current tags,What is wrong,Recommended fix,Status,Assigned to,Date fixed,Notes
QA2-264,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),1348542,Header: MNY Data,v1,Jurisdictions,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-265,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),2242962,Filter,v2,Jurisdictions,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-266,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),1496523,Spreadsheet,v2,Capabilities_Catalogue,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-267,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk,the_risk,1300894,(untitled),2005386,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-268,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk,the_risk,1300894,(untitled),2178617,Footer: MNY Footer,none,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-269,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/disasters/disaster_template,the_risk/disasters/disaster_template,1421118,(untitled),2249218,Filter,v2,AVAIL - Fusion Events V2,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-270,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards,the_risk/natural_hazards,1300806,(untitled),2413433,Footer: MNY Footer,none,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-271,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards,the_risk/natural_hazards,1300806,(untitled),2413434,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-272,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2176930,Card,v2,AVAIL - Fusion Events V2,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-273,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2177000,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-274,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2177001,Footer: MNY Footer,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-275,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544196,Card,v2,AVAIL - Fusion Events V2,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-276,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544313,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-277,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),2239903,Footer: MNY Footer,none,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-278,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898194,Card,v2,AVAIL - Fusion Events V2,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-279,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898263,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-280,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),2239990,Footer: MNY Footer,none,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-281,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/earthquake,the_risk/natural_hazards/earthquake,1544597,(untitled),1544537,Card,v2,AVAIL - Fusion Events V2,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-282,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/earthquake,the_risk/natural_hazards/earthquake,1544597,(untitled),1544596,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-283,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/earthquake,the_risk/natural_hazards/earthquake,1544597,(untitled),2240405,Footer: MNY Footer,none,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-284,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1544785,Card,v2,AVAIL - Fusion Events V2,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-285,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),1544844,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-286,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/extreme_cold,the_risk/natural_hazards/extreme_cold,1544845,(untitled),2240651,Footer: MNY Footer,none,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-287,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544909,Card,v2,AVAIL - Fusion Events V2,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-288,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1544968,Header: MNY Data,v1,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-289,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),2243003,Footer: MNY Footer,none,,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
QA2-290,Observation,O1,Untitled contentless section,,Not a defect,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682899,Card,v2,AVAIL - Fusion Events V2,,visible section with no title and no tag,None. Recorded so the next sweep does not re-raise it.,Observation,,,"Owner: headers, footers, filters, maps and the hazard-page cards are headerless by design and render as expected."
